"TIME","GEO","AGE","SEX","UNIT","Value"
"2019","ITC1","25 years or over","Females","Percentage","7.8"
"2019","ITC2","From 15 to 24 years","Total","Percentage",":"
"2019","ITC2","From 15 to 24 years","Males","Percentage",":"
"2019","ITC2","From 15 to 24 years","Females","Percentage",":"
"2019","ITC2","25 years or over","Total","Percentage","5.5"
"2019","ITC2","25 years or over","Males","Percentage",":"
"2019","ITC2","25 years or over","Females","Percentage","6.5"
"2019","ITC3","From 15 to 24 years","Total","Percentage","23.6"
"2019","ITC3","From 15 to 24 years","Males","Percentage","23.9"
"2019","ITC3","From 15 to 24 years","Females","Percentage","23.1"
"2019","ITC3","25 years or over","Total","Percentage","9.0"
"2019","ITC3","25 years or over","Males","Percentage","6.5"
"2019","ITC3","25 years or over","Females","Percentage","11.9"
"2019","ITC4","From 15 to 24 years","Total","Percentage","18.3"
"2019","ITC4","From 15 to 24 years","Males","Percentage","16.4"
"2019","ITC4","From 15 to 24 years","Females","Percentage","20.9"
"2019","ITC4","25 years or over","Total","Percentage","4.8"
"2019","ITC4","25 years or over","Males","Percentage","4.0"
"2019","ITC4","25 years or over","Females","Percentage","5.9"
"2019","ITH","From 15 to 24 years","Total","Percentage","17.5"
"2019","ITH","From 15 to 24 years","Males","Percentage","15.5"
"2019","ITH","From 15 to 24 years","Females","Percentage","20.0"
"2019","ITH","25 years or over","Total","Percentage","4.7"
"2019","ITH","25 years or over","Males","Percentage","3.6"
"2019","ITH","25 years or over","Females","Percentage","6.0"
"2019","ITH1","From 15 to 24 years","Total","Percentage","8.4"
"2019","ITH1","From 15 to 24 years","Males","Percentage",":"
"2019","ITH1","From 15 to 24 years","Females","Percentage",":"
"2019","ITH1","25 years or over","Total","Percentage","2.3"
"2019","ITH1","25 years or over","Males","Percentage","2.1"
"2019","ITH1","25 years or over","Females","Percentage","2.7"
"2019","ITH2","From 15 to 24 years","Total","Percentage","11.8"
"2019","ITH2","From 15 to 24 years","Males","Percentage",":"
"2019","ITH2","From 15 to 24 years","Females","Percentage",":"
"2019","ITH2","25 years or over","Total","Percentage","4.5"
"2019","ITH2","25 years or over","Males","Percentage","3.6"
"2019","ITH2","25 years or over","Females","Percentage","5.6"
"2019","ITH3","From 15 to 24 years","Total","Percentage","18.2"
"2019","ITH3","From 15 to 24 years","Males","Percentage","15.1"
"2019","ITH3","From 15 to 24 years","Females","Percentage","22.3"
"2019","ITH3","25 years or over","Total","Percentage","4.8"
"2019","ITH3","25 years or over","Males","Percentage","3.6"
"2019","ITH3","25 years or over","Females","Percentage","6.3"
"2019","ITH4","From 15 to 24 years","Total","Percentage","20.2"
"2019","ITH4","From 15 to 24 years","Males","Percentage","18.3"
"2019","ITH4","From 15 to 24 years","Females","Percentage","22.8"
"2019","ITH4","25 years or over","Total","Percentage","5.3"
"2019","ITH4","25 years or over","Males","Percentage","3.9"
"2019","ITH4","25 years or over","Females","Percentage","7.1"
"2019","ITH5","From 15 to 24 years","Total","Percentage","18.5"
"2019","ITH5","From 15 to 24 years","Males","Percentage","17.7"
"2019","ITH5","From 15 to 24 years","Females","Percentage","19.6"
"2019","ITH5","25 years or over","Total","Percentage","4.8"
"2019","ITH5","25 years or over","Males","Percentage","3.8"
"2019","ITH5","25 years or over","Females","Percentage","5.9"
"2019","ITI","From 15 to 24 years","Total","Percentage","26.6"
"2019","ITI","From 15 to 24 years","Males","Percentage","25.7"
"2019","ITI","From 15 to 24 years","Females","Percentage","27.9"
"2019","ITI","25 years or over","Total","Percentage","7.7"
"2019","ITI","25 years or over","Males","Percentage","6.9"
"2019","ITI","25 years or over","Females","Percentage","8.7"
"2019","ITI1","From 15 to 24 years","Total","Percentage","23.6"
"2019","ITI1","From 15 to 24 years","Males","Percentage","24.0"
"2019","ITI1","From 15 to 24 years","Females","Percentage","23.2"
"2019","ITI1","25 years or over","Total","Percentage","5.8"
"2019","ITI1","25 years or over","Males","Percentage","4.9"
"2019","ITI1","25 years or over","Females","Percentage","7.0"
"2019","ITI2","From 15 to 24 years","Total","Percentage","26.6"
"2019","ITI2","From 15 to 24 years","Males","Percentage","25.0"
"2019","ITI2","From 15 to 24 years","Females","Percentage","29.1"
"2019","ITI2","25 years or over","Total","Percentage","7.5"
"2019","ITI2","25 years or over","Males","Percentage","6.2"
"2019","ITI2","25 years or over","Females","Percentage","9.2"
"2019","ITI3","From 15 to 24 years","Total","Percentage","23.4"
"2019","ITI3","From 15 to 24 years","Males","Percentage","18.2"
"2019","ITI3","From 15 to 24 years","Females","Percentage","32.1"
"2019","ITI3","25 years or over","Total","Percentage","7.8"
"2019","ITI3","25 years or over","Males","Percentage","6.2"
"2019","ITI3","25 years or over","Females","Percentage","9.7"
"2019","ITI4","From 15 to 24 years","Total","Percentage","29.6"
"2019","ITI4","From 15 to 24 years","Males","Percentage","29.4"
"2019","ITI4","From 15 to 24 years","Females","Percentage","29.8"
"2019","ITI4","25 years or over","Total","Percentage","9.0"
"2019","ITI4","25 years or over","Males","Percentage","8.5"
"2019","ITI4","25 years or over","Females","Percentage","9.5"
"2019","ITF","From 15 to 24 years","Total","Percentage","43.7"
"2019","ITF","From 15 to 24 years","Males","Percentage","42.0"
"2019","ITF","From 15 to 24 years","Females","Percentage","46.5"
"2019","ITF","25 years or over","Total","Percentage","15.2"
"2019","ITF","25 years or over","Males","Percentage","13.8"
"2019","ITF","25 years or over","Females","Percentage","17.5"
"2019","ITF1","From 15 to 24 years","Total","Percentage","34.9"
"2019","ITF1","From 15 to 24 years","Males","Percentage","35.8"
"2019","ITF1","From 15 to 24 years","Females","Percentage","32.8"
"2019","ITF1","25 years or over","Total","Percentage","9.9"
"2019","ITF1","25 years or over","Males","Percentage","7.9"
"2019","ITF1","25 years or over","Females","Percentage","12.7"
"2019","ITF2","From 15 to 24 years","Total","Percentage","45.1"
"2019","ITF2","From 15 to 24 years","Males","Percentage","45.2"
"2019","ITF2","From 15 to 24 years","Females","Percentage",":"
"2019","ITF2","25 years or over","Total","Percentage","10.5"
"2019","ITF2","25 years or over","Males","Percentage","8.6"
"2019","ITF2","25 years or over","Females","Percentage","13.4"
"2019","ITF3","From 15 to 24 years","Total","Percentage","46.6"
"2019","ITF3","From 15 to 24 years","Males","Percentage","44.2"
"2019","ITF3","From 15 to 24 years","Females","Percentage","50.1"
"2019","ITF3","25 years or over","Total","Percentage","17.9"
"2019","ITF3","25 years or over","Males","Percentage","16.5"
"2019","ITF3","25 years or over","Females","Percentage","20.4"
"2019","ITF4","From 15 to 24 years","Total","Percentage","40.4"
"2019","ITF4","From 15 to 24 years","Males","Percentage","40.2"
"2019","ITF4","From 15 to 24 years","Females","Percentage","40.6"
"2019","ITF4","25 years or over","Total","Percentage","13.1"
"2019","ITF4","25 years or over","Males","Percentage","11.5"
"2019","ITF4","25 years or over","Females","Percentage","15.8"
"2019","ITF5","From 15 to 24 years","Total","Percentage","31.1"
"2019","ITF5","From 15 to 24 years","Males","Percentage","32.0"
"2019","ITF5","From 15 to 24 years","Females","Percentage",":"
"2019","ITF5","25 years or over","Total","Percentage","9.6"
"2019","ITF5","25 years or over","Males","Percentage","8.0"
"2019","ITF5","25 years or over","Females","Percentage","12.1"
"2019","ITF6","From 15 to 24 years","Total","Percentage","48.6"
"2019","ITF6","From 15 to 24 years","Males","Percentage","44.6"
"2019","ITF6","From 15 to 24 years","Females","Percentage","56.0"
"2019","ITF6","25 years or over","Total","Percentage","18.6"
"2019","ITF6","25 years or over","Males","Percentage","18.0"
"2019","ITF6","25 years or over","Females","Percentage","19.7"
"2019","ITG","From 15 to 24 years","Total","Percentage","49.7"
"2019","ITG","From 15 to 24 years","Males","Percentage","48.6"
"2019","ITG","From 15 to 24 years","Females","Percentage","51.5"
"2019","ITG","25 years or over","Total","Percentage","16.4"
"2019","ITG","25 years or over","Males","Percentage","15.2"
"2019","ITG","25 years or over","Females","Percentage","18.2"
"2019","ITG1","From 15 to 24 years","Total","Percentage","51.1"
"2019","ITG1","From 15 to 24 years","Males","Percentage","51.0"
"2019","ITG1","From 15 to 24 years","Females","Percentage","51.2"
"2019","ITG1","25 years or over","Total","Percentage","17.8"
"2019","ITG1","25 years or over","Males","Percentage","16.1"
"2019","ITG1","25 years or over","Females","Percentage","20.5"
"2019","ITG2","From 15 to 24 years","Total","Percentage","45.0"
"2019","ITG2","From 15 to 24 years","Males","Percentage","40.1"
"2019","ITG2","From 15 to 24 years","Females","Percentage","52.5"
"2019","ITG2","25 years or over","Total","Percentage","13.1"
"2019","ITG2","25 years or over","Males","Percentage","13.0"
"2019","ITG2","25 years or over","Females","Percentage","13.3"
"2019","CY","From 15 to 24 years","Total","Percentage","16.6"
"2019","CY","From 15 to 24 years","Males","Percentage","19.3"
"2019","CY","From 15 to 24 years","Females","Percentage","14.3"
"2019","CY","25 years or over","Total","Percentage","6.2"
"2019","CY","25 years or over","Males","Percentage","5.3"
"2019","CY","25 years or over","Females","Percentage","7.3"
"2019","CY0","From 15 to 24 years","Total","Percentage","16.6"
"2019","CY0","From 15 to 24 years","Males","Percentage","19.3"
"2019","CY0","From 15 to 24 years","Females","Percentage","14.3"
"2019","CY0","25 years or over","Total","Percentage","6.2"
"2019","CY0","25 years or over","Males","Percentage","5.3"
"2019","CY0","25 years or over","Females","Percentage","7.3"
"2019","CY00","From 15 to 24 years","Total","Percentage","16.6"
"2019","CY00","From 15 to 24 years","Males","Percentage","19.3"
"2019","CY00","From 15 to 24 years","Females","Percentage","14.3"
"2019","CY00","25 years or over","Total","Percentage","6.2"
"2019","CY00","25 years or over","Males","Percentage","5.3"
"2019","CY00","25 years or over","Females","Percentage","7.3"
"2019","LV","From 15 to 24 years","Total","Percentage","12.4"
"2019","LV","From 15 to 24 years","Males","Percentage","14.2"
"2019","LV","From 15 to 24 years","Females","Percentage","10.1"
"2019","LV","25 years or over","Total","Percentage","5.9"
"2019","LV","25 years or over","Males","Percentage","6.7"
"2019","LV","25 years or over","Females","Percentage","5.1"
"2019","LV0","From 15 to 24 years","Total","Percentage","12.4"
"2019","LV0","From 15 to 24 years","Males","Percentage","14.2"
"2019","LV0","From 15 to 24 years","Females","Percentage","10.1"
"2019","LV0","25 years or over","Total","Percentage","5.9"
"2019","LV0","25 years or over","Males","Percentage","6.7"
"2019","LV0","25 years or over","Females","Percentage","5.1"
"2019","LV00","From 15 to 24 years","Total","Percentage","12.4"
"2019","LV00","From 15 to 24 years","Males","Percentage","14.2"
"2019","LV00","From 15 to 24 years","Females","Percentage","10.1"
"2019","LV00","25 years or over","Total","Percentage","5.9"
"2019","LV00","25 years or over","Males","Percentage","6.7"
"2019","LV00","25 years or over","Females","Percentage","5.1"
"2019","LT","From 15 to 24 years","Total","Percentage","11.9"
"2019","LT","From 15 to 24 years","Males","Percentage","14.1"
"2019","LT","From 15 to 24 years","Females","Percentage","9.3"
"2019","LT","25 years or over","Total","Percentage","5.8"
"2019","LT","25 years or over","Males","Percentage","6.4"
"2019","LT","25 years or over","Females","Percentage","5.2"
"2019","LT0","From 15 to 24 years","Total","Percentage","11.9"
"2019","LT0","From 15 to 24 years","Males","Percentage","14.1"
"2019","LT0","From 15 to 24 years","Females","Percentage","9.3"
"2019","LT0","25 years or over","Total","Percentage","5.8"
"2019","LT0","25 years or over","Males","Percentage","6.4"
"2019","LT0","25 years or over","Females","Percentage","5.2"
"2019","LT01","From 15 to 24 years","Total","Percentage","8.3"
"2019","LT01","From 15 to 24 years","Males","Percentage","11.6"
"2019","LT01","From 15 to 24 years","Females","Percentage",":"
"2019","LT01","25 years or over","Total","Percentage","4.1"
"2019","LT01","25 years or over","Males","Percentage","4.7"
"2019","LT01","25 years or over","Females","Percentage","3.6"
"2019","LT02","From 15 to 24 years","Total","Percentage","13.1"
"2019","LT02","From 15 to 24 years","Males","Percentage","14.9"
"2019","LT02","From 15 to 24 years","Females","Percentage","10.9"
"2019","LT02","25 years or over","Total","Percentage","6.6"
"2019","LT02","25 years or over","Males","Percentage","7.2"
"2019","LT02","25 years or over","Females","Percentage","6.0"
"2019","LT00","From 15 to 24 years","Total","Percentage",":"
"2019","LT00","From 15 to 24 years","Males","Percentage",":"
"2019","LT00","From 15 to 24 years","Females","Percentage",":"
"2019","LT00","25 years or over","Total","Percentage",":"
"2019","LT00","25 years or over","Males","Percentage",":"
"2019","LT00","25 years or over","Females","Percentage",":"
"2019","LU","From 15 to 24 years","Total","Percentage","17.0"
"2019","LU","From 15 to 24 years","Males","Percentage","17.8"
"2019","LU","From 15 to 24 years","Females","Percentage","16.0"
"2019","LU","25 years or over","Total","Percentage","4.6"
"2019","LU","25 years or over","Males","Percentage","4.6"
"2019","LU","25 years or over","Females","Percentage","4.7"
"2019","LU0","From 15 to 24 years","Total","Percentage","17.0"
"2019","LU0","From 15 to 24 years","Males","Percentage","17.8"
"2019","LU0","From 15 to 24 years","Females","Percentage","16.0"
"2019","LU0","25 years or over","Total","Percentage","4.6"
"2019","LU0","25 years or over","Males","Percentage","4.6"
"2019","LU0","25 years or over","Females","Percentage","4.7"
"2019","LU00","From 15 to 24 years","Total","Percentage","17.0"
"2019","LU00","From 15 to 24 years","Males","Percentage","17.8"
"2019","LU00","From 15 to 24 years","Females","Percentage","16.0"
"2019","LU00","25 years or over","Total","Percentage","4.6"
"2019","LU00","25 years or over","Males","Percentage","4.6"
"2019","LU00","25 years or over","Females","Percentage","4.7"
"2019","HU","From 15 to 24 years","Total","Percentage","11.4"
"2019","HU","From 15 to 24 years","Males","Percentage","11.9"
"2019","HU","From 15 to 24 years","Females","Percentage","10.6"
"2019","HU","25 years or over","Total","Percentage","2.8"
"2019","HU","25 years or over","Males","Percentage","2.7"
"2019","HU","25 years or over","Females","Percentage","3.0"
"2019","HU1","From 15 to 24 years","Total","Percentage","8.5"
"2019","HU1","From 15 to 24 years","Males","Percentage","8.9"
"2019","HU1","From 15 to 24 years","Females","Percentage","8.1"
"2019","HU1","25 years or over","Total","Percentage","2.1"
"2019","HU1","25 years or over","Males","Percentage","1.7"
"2019","HU1","25 years or over","Females","Percentage","2.4"
"2019","HU11","From 15 to 24 years","Total","Percentage","10.7"
"2019","HU11","From 15 to 24 years","Males","Percentage","12.5"
"2019","HU11","From 15 to 24 years","Females","Percentage",":"
"2019","HU11","25 years or over","Total","Percentage","2.0"
"2019","HU11","25 years or over","Males","Percentage","1.6"
