"TIME","GEO","UNIT","NA_ITEM","Value"
"1983","Greece","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Spain","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Spain","Current prices, million euro","Gross domestic product at market prices",":"
"1983","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","58.8"
"1983","France","Chain linked volumes, index 2005=100","Gross domestic product at market prices","61.3"
"1983","France","Current prices, million euro","Gross domestic product at market prices","630,219.6"
"1983","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Croatia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Croatia","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Italy","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Italy","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Cyprus","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Cyprus","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Latvia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Latvia","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Lithuania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Lithuania","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Luxembourg","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Luxembourg","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Hungary","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Hungary","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Malta","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Malta","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Netherlands","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Netherlands","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Austria","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Austria","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Poland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Poland","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Portugal","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Portugal","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Romania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Romania","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Slovenia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Slovenia","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Slovakia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Slovakia","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","52.7"
"1983","Finland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","55.2"
"1983","Finland","Current prices, million euro","Gross domestic product at market prices","57,378.7"
"1983","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Sweden","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Sweden","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Iceland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Iceland","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Liechtenstein","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","48.9"
"1983","Norway","Chain linked volumes, index 2005=100","Gross domestic product at market prices","51.3"
"1983","Norway","Current prices, million euro","Gross domestic product at market prices","69,272.9"
"1983","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","58.0"
"1983","Switzerland","Chain linked volumes, index 2005=100","Gross domestic product at market prices","64.9"
"1983","Switzerland","Current prices, million euro","Gross domestic product at market prices","125,119.1"
"1983","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","52.3"
"1983","United Kingdom","Chain linked volumes, index 2005=100","Gross domestic product at market prices","53.9"
"1983","United Kingdom","Current prices, million euro","Gross domestic product at market prices","550,247.9"
"1983","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Montenegro","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Montenegro","Current prices, million euro","Gross domestic product at market prices",":"
"1983","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","North Macedonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","North Macedonia","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Albania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Albania","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Serbia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1983","Serbia","Current prices, million euro","Gross domestic product at market prices",":"
"1983","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1983","Turkey","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
