"TIME","GEO","SEX","AGE","CITIZEN","UNIT","Value"
"2004","Luxembourg","Females","From 15 to 64 years","Total","Percentage","5.8"
"2004","Hungary","Total","From 15 to 64 years","Total","Percentage","6.9"
"2004","Hungary","Males","From 15 to 64 years","Total","Percentage","7.8"
"2004","Hungary","Females","From 15 to 64 years","Total","Percentage","5.9"
"2004","Malta","Total","From 15 to 64 years","Total","Percentage","3.2"
"2004","Malta","Males","From 15 to 64 years","Total","Percentage","2.5"
"2004","Malta","Females","From 15 to 64 years","Total","Percentage","4.9"
"2004","Netherlands","Total","From 15 to 64 years","Total","Percentage","14.4"
"2004","Netherlands","Males","From 15 to 64 years","Total","Percentage","13.0"
"2004","Netherlands","Females","From 15 to 64 years","Total","Percentage","16.1"
"2004","Austria","Total","From 15 to 64 years","Total","Percentage","9.5"
"2004","Austria","Males","From 15 to 64 years","Total","Percentage","10.3"
"2004","Austria","Females","From 15 to 64 years","Total","Percentage","8.7"
"2004","Poland","Total","From 15 to 64 years","Total","Percentage","22.5"
"2004","Poland","Males","From 15 to 64 years","Total","Percentage","23.6"
"2004","Poland","Females","From 15 to 64 years","Total","Percentage","21.3"
"2004","Portugal","Total","From 15 to 64 years","Total","Percentage","19.7"
"2004","Portugal","Males","From 15 to 64 years","Total","Percentage","18.5"
"2004","Portugal","Females","From 15 to 64 years","Total","Percentage","21.1"
"2004","Romania","Total","From 15 to 64 years","Total","Percentage","2.8"
"2004","Romania","Males","From 15 to 64 years","Total","Percentage","3.1"
"2004","Romania","Females","From 15 to 64 years","Total","Percentage","2.4"
"2004","Slovenia","Total","From 15 to 64 years","Total","Percentage","17.8"
"2004","Slovenia","Males","From 15 to 64 years","Total","Percentage","16.2"
"2004","Slovenia","Females","From 15 to 64 years","Total","Percentage","19.6"
"2004","Slovakia","Total","From 15 to 64 years","Total","Percentage","5.3"
"2004","Slovakia","Males","From 15 to 64 years","Total","Percentage","5.7"
"2004","Slovakia","Females","From 15 to 64 years","Total","Percentage","5.0"
"2004","Finland","Total","From 15 to 64 years","Total","Percentage","17.1"
"2004","Finland","Males","From 15 to 64 years","Total","Percentage","13.2"
"2004","Finland","Females","From 15 to 64 years","Total","Percentage","20.9"
"2004","Sweden","Total","From 15 to 64 years","Total","Percentage","15.5"
"2004","Sweden","Males","From 15 to 64 years","Total","Percentage","13.5"
"2004","Sweden","Females","From 15 to 64 years","Total","Percentage","17.5"
"2004","Iceland","Total","From 15 to 64 years","Total","Percentage",":"
"2004","Iceland","Males","From 15 to 64 years","Total","Percentage",":"
"2004","Iceland","Females","From 15 to 64 years","Total","Percentage",":"
"2004","Norway","Total","From 15 to 64 years","Total","Percentage","10.2"
"2004","Norway","Males","From 15 to 64 years","Total","Percentage","8.4"
"2004","Norway","Females","From 15 to 64 years","Total","Percentage","12.1"
"2004","Switzerland","Total","From 15 to 64 years","Total","Percentage","12.2"
"2004","Switzerland","Males","From 15 to 64 years","Total","Percentage","11.9"
"2004","Switzerland","Females","From 15 to 64 years","Total","Percentage","12.6"
"2004","United Kingdom","Total","From 15 to 64 years","Total","Percentage","5.6"
"2004","United Kingdom","Males","From 15 to 64 years","Total","Percentage","5.0"
"2004","United Kingdom","Females","From 15 to 64 years","Total","Percentage","6.2"
"2004","Montenegro","Total","From 15 to 64 years","Total","Percentage",":"
"2004","Montenegro","Males","From 15 to 64 years","Total","Percentage",":"
"2004","Montenegro","Females","From 15 to 64 years","Total","Percentage",":"
"2004","North Macedonia","Total","From 15 to 64 years","Total","Percentage",":"
"2004","North Macedonia","Males","From 15 to 64 years","Total","Percentage",":"
"2004","North Macedonia","Females","From 15 to 64 years","Total","Percentage",":"
"2004","Serbia","Total","From 15 to 64 years","Total","Percentage",":"
"2004","Serbia","Males","From 15 to 64 years","Total","Percentage",":"
"2004","Serbia","Females","From 15 to 64 years","Total","Percentage",":"
"2004","Turkey","Total","From 15 to 64 years","Total","Percentage",":"
"2004","Turkey","Males","From 15 to 64 years","Total","Percentage",":"
"2004","Turkey","Females","From 15 to 64 years","Total","Percentage",":"
"2005","European Union - 27 countries (from 2020)","Total","From 15 to 64 years","Total","Percentage","15.4"
"2005","European Union - 27 countries (from 2020)","Males","From 15 to 64 years","Total","Percentage","14.8"
"2005","European Union - 27 countries (from 2020)","Females","From 15 to 64 years","Total","Percentage","16.0"
"2005","European Union - 28 countries (2013-2020)","Total","From 15 to 64 years","Total","Percentage","14.0"
"2005","European Union - 28 countries (2013-2020)","Males","From 15 to 64 years","Total","Percentage","13.5"
"2005","European Union - 28 countries (2013-2020)","Females","From 15 to 64 years","Total","Percentage","14.5"
"2005","European Union - 15 countries (1995-2004)","Total","From 15 to 64 years","Total","Percentage","14.4"
"2005","European Union - 15 countries (1995-2004)","Males","From 15 to 64 years","Total","Percentage","13.7"
"2005","European Union - 15 countries (1995-2004)","Females","From 15 to 64 years","Total","Percentage","15.1"
"2005","Euro area - 19 countries  (from 2015)","Total","From 15 to 64 years","Total","Percentage","15.9"
"2005","Euro area - 19 countries  (from 2015)","Males","From 15 to 64 years","Total","Percentage","15.2"
"2005","Euro area - 19 countries  (from 2015)","Females","From 15 to 64 years","Total","Percentage","16.7"
"2005","Belgium","Total","From 15 to 64 years","Total","Percentage","8.8"
"2005","Belgium","Males","From 15 to 64 years","Total","Percentage","6.8"
"2005","Belgium","Females","From 15 to 64 years","Total","Percentage","11.4"
"2005","Bulgaria","Total","From 15 to 64 years","Total","Percentage","6.3"
"2005","Bulgaria","Males","From 15 to 64 years","Total","Percentage","6.6"
"2005","Bulgaria","Females","From 15 to 64 years","Total","Percentage","6.1"
"2005","Czechia","Total","From 15 to 64 years","Total","Percentage","7.9"
"2005","Czechia","Males","From 15 to 64 years","Total","Percentage","6.9"
"2005","Czechia","Females","From 15 to 64 years","Total","Percentage","9.2"
"2005","Denmark","Total","From 15 to 64 years","Total","Percentage","9.8"
"2005","Denmark","Males","From 15 to 64 years","Total","Percentage","8.4"
"2005","Denmark","Females","From 15 to 64 years","Total","Percentage","11.3"
"2005","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Total","Percentage","14.3"
"2005","Germany (until 1990 former territory of the FRG)","Males","From 15 to 64 years","Total","Percentage","14.5"
"2005","Germany (until 1990 former territory of the FRG)","Females","From 15 to 64 years","Total","Percentage","14.1"
"2005","Estonia","Total","From 15 to 64 years","Total","Percentage","2.7"
"2005","Estonia","Males","From 15 to 64 years","Total","Percentage","3.5"
"2005","Estonia","Females","From 15 to 64 years","Total","Percentage","1.9"
"2005","Ireland","Total","From 15 to 64 years","Total","Percentage","3.7"
"2005","Ireland","Males","From 15 to 64 years","Total","Percentage","3.1"
"2005","Ireland","Females","From 15 to 64 years","Total","Percentage","4.3"
"2005","Greece","Total","From 15 to 64 years","Total","Percentage","12.0"
"2005","Greece","Males","From 15 to 64 years","Total","Percentage","10.2"
"2005","Greece","Females","From 15 to 64 years","Total","Percentage","14.5"
"2005","Spain","Total","From 15 to 64 years","Total","Percentage","33.4"
"2005","Spain","Males","From 15 to 64 years","Total","Percentage","31.8"
"2005","Spain","Females","From 15 to 64 years","Total","Percentage","35.6"
"2005","France","Total","From 15 to 64 years","Total","Percentage","13.9"
"2005","France","Males","From 15 to 64 years","Total","Percentage","13.0"
"2005","France","Females","From 15 to 64 years","Total","Percentage","14.8"
"2005","Croatia","Total","From 15 to 64 years","Total","Percentage","12.3"
"2005","Croatia","Males","From 15 to 64 years","Total","Percentage","12.4"
"2005","Croatia","Females","From 15 to 64 years","Total","Percentage","12.3"
"2005","Italy","Total","From 15 to 64 years","Total","Percentage","12.2"
"2005","Italy","Males","From 15 to 64 years","Total","Percentage","10.4"
"2005","Italy","Females","From 15 to 64 years","Total","Percentage","14.6"
"2005","Cyprus","Total","From 15 to 64 years","Total","Percentage","14.0"
"2005","Cyprus","Males","From 15 to 64 years","Total","Percentage","9.0"
"2005","Cyprus","Females","From 15 to 64 years","Total","Percentage","19.5"
"2005","Latvia","Total","From 15 to 64 years","Total","Percentage","8.7"
"2005","Latvia","Males","From 15 to 64 years","Total","Percentage","11.2"
"2005","Latvia","Females","From 15 to 64 years","Total","Percentage","6.2"
"2005","Lithuania","Total","From 15 to 64 years","Total","Percentage","5.5"
"2005","Lithuania","Males","From 15 to 64 years","Total","Percentage","7.6"
"2005","Lithuania","Females","From 15 to 64 years","Total","Percentage","3.4"
"2005","Luxembourg","Total","From 15 to 64 years","Total","Percentage","5.3"
"2005","Luxembourg","Males","From 15 to 64 years","Total","Percentage","4.9"
"2005","Luxembourg","Females","From 15 to 64 years","Total","Percentage","5.8"
"2005","Hungary","Total","From 15 to 64 years","Total","Percentage","7.0"
"2005","Hungary","Males","From 15 to 64 years","Total","Percentage","7.5"
"2005","Hungary","Females","From 15 to 64 years","Total","Percentage","6.4"
"2005","Malta","Total","From 15 to 64 years","Total","Percentage","4.3"
"2005","Malta","Males","From 15 to 64 years","Total","Percentage","3.6"
"2005","Malta","Females","From 15 to 64 years","Total","Percentage","5.9"
"2005","Netherlands","Total","From 15 to 64 years","Total","Percentage","15.3"
"2005","Netherlands","Males","From 15 to 64 years","Total","Percentage","14.1"
"2005","Netherlands","Females","From 15 to 64 years","Total","Percentage","16.8"
"2005","Austria","Total","From 15 to 64 years","Total","Percentage","9.0"
"2005","Austria","Males","From 15 to 64 years","Total","Percentage","9.2"
"2005","Austria","Females","From 15 to 64 years","Total","Percentage","8.8"
"2005","Poland","Total","From 15 to 64 years","Total","Percentage","25.6"
"2005","Poland","Males","From 15 to 64 years","Total","Percentage","26.5"
"2005","Poland","Females","From 15 to 64 years","Total","Percentage","24.6"
"2005","Portugal","Total","From 15 to 64 years","Total","Percentage","19.4"
"2005","Portugal","Males","From 15 to 64 years","Total","Percentage","18.6"
"2005","Portugal","Females","From 15 to 64 years","Total","Percentage","20.4"
"2005","Romania","Total","From 15 to 64 years","Total","Percentage","2.4"
"2005","Romania","Males","From 15 to 64 years","Total","Percentage","2.8"
"2005","Romania","Females","From 15 to 64 years","Total","Percentage","1.9"
"2005","Slovenia","Total","From 15 to 64 years","Total","Percentage","17.2"
"2005","Slovenia","Males","From 15 to 64 years","Total","Percentage","15.4"
"2005","Slovenia","Females","From 15 to 64 years","Total","Percentage","19.1"
"2005","Slovakia","Total","From 15 to 64 years","Total","Percentage","4.9"
"2005","Slovakia","Males","From 15 to 64 years","Total","Percentage","5.0"
"2005","Slovakia","Females","From 15 to 64 years","Total","Percentage","4.8"
"2005","Finland","Total","From 15 to 64 years","Total","Percentage","16.5"
"2005","Finland","Males","From 15 to 64 years","Total","Percentage","12.9"
"2005","Finland","Females","From 15 to 64 years","Total","Percentage","20.0"
"2005","Sweden","Total","From 15 to 64 years","Total","Percentage","15.7"
"2005","Sweden","Males","From 15 to 64 years","Total","Percentage","13.9"
"2005","Sweden","Females","From 15 to 64 years","Total","Percentage","17.6"
"2005","Iceland","Total","From 15 to 64 years","Total","Percentage","7.0"
"2005","Iceland","Males","From 15 to 64 years","Total","Percentage","6.1"
"2005","Iceland","Females","From 15 to 64 years","Total","Percentage","7.9"
"2005","Norway","Total","From 15 to 64 years","Total","Percentage","9.6"
"2005","Norway","Males","From 15 to 64 years","Total","Percentage","7.6"
"2005","Norway","Females","From 15 to 64 years","Total","Percentage","11.7"
"2005","Switzerland","Total","From 15 to 64 years","Total","Percentage","12.8"
"2005","Switzerland","Males","From 15 to 64 years","Total","Percentage","12.6"
"2005","Switzerland","Females","From 15 to 64 years","Total","Percentage","13.1"
"2005","United Kingdom","Total","From 15 to 64 years","Total","Percentage","5.7"
"2005","United Kingdom","Males","From 15 to 64 years","Total","Percentage","5.1"
"2005","United Kingdom","Females","From 15 to 64 years","Total","Percentage","6.2"
"2005","Montenegro","Total","From 15 to 64 years","Total","Percentage",":"
"2005","Montenegro","Males","From 15 to 64 years","Total","Percentage",":"
"2005","Montenegro","Females","From 15 to 64 years","Total","Percentage",":"
"2005","North Macedonia","Total","From 15 to 64 years","Total","Percentage",":"
"2005","North Macedonia","Males","From 15 to 64 years","Total","Percentage",":"
"2005","North Macedonia","Females","From 15 to 64 years","Total","Percentage",":"
"2005","Serbia","Total","From 15 to 64 years","Total","Percentage",":"
"2005","Serbia","Males","From 15 to 64 years","Total","Percentage",":"
"2005","Serbia","Females","From 15 to 64 years","Total","Percentage",":"
"2005","Turkey","Total","From 15 to 64 years","Total","Percentage",":"
"2005","Turkey","Males","From 15 to 64 years","Total","Percentage",":"
"2005","Turkey","Females","From 15 to 64 years","Total","Percentage",":"
"2006","European Union - 27 countries (from 2020)","Total","From 15 to 64 years","Total","Percentage","15.9"
"2006","European Union - 27 countries (from 2020)","Males","From 15 to 64 years","Total","Percentage","15.3"
"2006","European Union - 27 countries (from 2020)","Females","From 15 to 64 years","Total","Percentage","16.6"
"2006","European Union - 28 countries (2013-2020)","Total","From 15 to 64 years","Total","Percentage","14.5"
"2006","European Union - 28 countries (2013-2020)","Males","From 15 to 64 years","Total","Percentage","13.9"
"2006","European Union - 28 countries (2013-2020)","Females","From 15 to 64 years","Total","Percentage","15.1"
"2006","European Union - 15 countries (1995-2004)","Total","From 15 to 64 years","Total","Percentage","14.9"
