"TIME","GEO","ISCED11","AGE","SEX","Value"
"2006","Euro area - 19 countries  (from 2015)","Tertiary education (levels 5-8)","18 years or over","Females","12.9"
"2006","Euro area - 18 countries (2014)","All ISCED 2011 levels ","18 years or over","Total","21.2"
"2006","Euro area - 18 countries (2014)","All ISCED 2011 levels ","18 years or over","Males","19.3"
"2006","Euro area - 18 countries (2014)","All ISCED 2011 levels ","18 years or over","Females","23.0"
"2006","Euro area - 18 countries (2014)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","29.1"
"2006","Euro area - 18 countries (2014)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","26.9"
"2006","Euro area - 18 countries (2014)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","30.9"
"2006","Euro area - 18 countries (2014)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","19.1"
"2006","Euro area - 18 countries (2014)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","17.6"
"2006","Euro area - 18 countries (2014)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","20.5"
"2006","Euro area - 18 countries (2014)","Tertiary education (levels 5-8)","18 years or over","Total","11.9"
"2006","Euro area - 18 countries (2014)","Tertiary education (levels 5-8)","18 years or over","Males","10.8"
"2006","Euro area - 18 countries (2014)","Tertiary education (levels 5-8)","18 years or over","Females","12.9"
"2006","Belgium","All ISCED 2011 levels ","18 years or over","Total","19.8"
"2006","Belgium","All ISCED 2011 levels ","18 years or over","Males","17.3"
"2006","Belgium","All ISCED 2011 levels ","18 years or over","Females","22.2"
"2006","Belgium","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","32.2"
"2006","Belgium","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","28.7"
"2006","Belgium","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","35.0"
"2006","Belgium","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","19.1"
"2006","Belgium","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","16.3"
"2006","Belgium","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","22.0"
"2006","Belgium","Tertiary education (levels 5-8)","18 years or over","Total","9.6"
"2006","Belgium","Tertiary education (levels 5-8)","18 years or over","Males","9.0"
"2006","Belgium","Tertiary education (levels 5-8)","18 years or over","Females","10.2"
"2006","Bulgaria","All ISCED 2011 levels ","18 years or over","Total","61.4"
"2006","Bulgaria","All ISCED 2011 levels ","18 years or over","Males","60.3"
"2006","Bulgaria","All ISCED 2011 levels ","18 years or over","Females","62.4"
"2006","Bulgaria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","80.1"
"2006","Bulgaria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","79.8"
"2006","Bulgaria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","80.4"
"2006","Bulgaria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","55.9"
"2006","Bulgaria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","54.7"
"2006","Bulgaria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","57.3"
"2006","Bulgaria","Tertiary education (levels 5-8)","18 years or over","Total","36.4"
"2006","Bulgaria","Tertiary education (levels 5-8)","18 years or over","Males","31.6"
"2006","Bulgaria","Tertiary education (levels 5-8)","18 years or over","Females","39.5"
"2006","Czechia","All ISCED 2011 levels ","18 years or over","Total","16.9"
"2006","Czechia","All ISCED 2011 levels ","18 years or over","Males","15.1"
"2006","Czechia","All ISCED 2011 levels ","18 years or over","Females","18.6"
"2006","Czechia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","33.0"
"2006","Czechia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","37.9"
"2006","Czechia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","30.8"
"2006","Czechia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","15.5"
"2006","Czechia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","13.9"
"2006","Czechia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","17.1"
"2006","Czechia","Tertiary education (levels 5-8)","18 years or over","Total","4.9"
"2006","Czechia","Tertiary education (levels 5-8)","18 years or over","Males","4.9"
"2006","Czechia","Tertiary education (levels 5-8)","18 years or over","Females","4.8"
"2006","Denmark","All ISCED 2011 levels ","18 years or over","Total","16.7"
"2006","Denmark","All ISCED 2011 levels ","18 years or over","Males","15.5"
"2006","Denmark","All ISCED 2011 levels ","18 years or over","Females","18.0"
"2006","Denmark","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","22.0"
"2006","Denmark","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","20.2"
"2006","Denmark","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","23.5"
"2006","Denmark","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","15.4"
"2006","Denmark","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","13.9"
"2006","Denmark","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","17.0"
"2006","Denmark","Tertiary education (levels 5-8)","18 years or over","Total","12.0"
"2006","Denmark","Tertiary education (levels 5-8)","18 years or over","Males","11.9"
"2006","Denmark","Tertiary education (levels 5-8)","18 years or over","Females","12.0"
"2006","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","18 years or over","Total","20.0"
"2006","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","18 years or over","Males","18.1"
"2006","Germany (until 1990 former territory of the FRG)","All ISCED 2011 levels ","18 years or over","Females","21.6"
"2006","Germany (until 1990 former territory of the FRG)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","28.8"
"2006","Germany (until 1990 former territory of the FRG)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","28.4"
"2006","Germany (until 1990 former territory of the FRG)","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","29.0"
"2006","Germany (until 1990 former territory of the FRG)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","21.0"
"2006","Germany (until 1990 former territory of the FRG)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","20.2"
"2006","Germany (until 1990 former territory of the FRG)","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","21.6"
"2006","Germany (until 1990 former territory of the FRG)","Tertiary education (levels 5-8)","18 years or over","Total","14.0"
"2006","Germany (until 1990 former territory of the FRG)","Tertiary education (levels 5-8)","18 years or over","Males","12.0"
"2006","Germany (until 1990 former territory of the FRG)","Tertiary education (levels 5-8)","18 years or over","Females","16.5"
"2006","Estonia","All ISCED 2011 levels ","18 years or over","Total","21.5"
"2006","Estonia","All ISCED 2011 levels ","18 years or over","Males","18.3"
"2006","Estonia","All ISCED 2011 levels ","18 years or over","Females","24.0"
"2006","Estonia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","33.3"
"2006","Estonia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","27.3"
"2006","Estonia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","38.3"
"2006","Estonia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","21.5"
"2006","Estonia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","18.7"
"2006","Estonia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","24.2"
"2006","Estonia","Tertiary education (levels 5-8)","18 years or over","Total","12.0"
"2006","Estonia","Tertiary education (levels 5-8)","18 years or over","Males","8.2"
"2006","Estonia","Tertiary education (levels 5-8)","18 years or over","Females","14.1"
"2006","Ireland","All ISCED 2011 levels ","18 years or over","Total","21.1"
"2006","Ireland","All ISCED 2011 levels ","18 years or over","Males","18.9"
"2006","Ireland","All ISCED 2011 levels ","18 years or over","Females","23.3"
"2006","Ireland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","32.4"
"2006","Ireland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","29.0"
"2006","Ireland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","36.1"
"2006","Ireland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","16.4"
"2006","Ireland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","13.2"
"2006","Ireland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","19.4"
"2006","Ireland","Tertiary education (levels 5-8)","18 years or over","Total","8.9"
"2006","Ireland","Tertiary education (levels 5-8)","18 years or over","Males","8.7"
"2006","Ireland","Tertiary education (levels 5-8)","18 years or over","Females","9.1"
"2006","Greece","All ISCED 2011 levels ","18 years or over","Total","28.7"
"2006","Greece","All ISCED 2011 levels ","18 years or over","Males","26.8"
"2006","Greece","All ISCED 2011 levels ","18 years or over","Females","30.6"
"2006","Greece","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","38.9"
"2006","Greece","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","37.3"
"2006","Greece","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","40.5"
"2006","Greece","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","23.5"
"2006","Greece","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","21.8"
"2006","Greece","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","25.3"
"2006","Greece","Tertiary education (levels 5-8)","18 years or over","Total","10.9"
"2006","Greece","Tertiary education (levels 5-8)","18 years or over","Males","9.7"
"2006","Greece","Tertiary education (levels 5-8)","18 years or over","Females","12.2"
"2006","Spain","All ISCED 2011 levels ","18 years or over","Total","21.5"
