"TIME","GEO","SEX","AGE","UNIT","ISCED11","Value"
"2001","Estonia","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","76.4"
"2001","Estonia","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.8"
"2001","Estonia","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","18.6"
"2001","Estonia","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","16.9"
"2001","Estonia","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","83.1"
"2001","Estonia","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.4"
"2001","Estonia","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","30.6"
"2001","Ireland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","41.8"
"2001","Ireland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","58.2"
"2001","Ireland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.3"
"2001","Ireland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","20.9"
"2001","Ireland","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","44.4"
"2001","Ireland","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","55.6"
"2001","Ireland","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","35.8"
"2001","Ireland","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","19.8"
"2001","Ireland","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","39.3"
"2001","Ireland","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","60.7"
"2001","Ireland","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.8"
"2001","Ireland","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","21.9"
"2001","Greece","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","47.4"
"2001","Greece","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","52.6"
"2001","Greece","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.1"
"2001","Greece","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","14.5"
"2001","Greece","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","47.1"
"2001","Greece","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","52.9"
"2001","Greece","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.6"
"2001","Greece","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","15.3"
"2001","Greece","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","47.7"
"2001","Greece","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","52.3"
"2001","Greece","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.6"
"2001","Greece","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","13.7"
"2001","Spain","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.7"
"2001","Spain","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","42.3"
"2001","Spain","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","20.2"
"2001","Spain","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","22.0"
"2001","Spain","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.9"
"2001","Spain","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","42.1"
"2001","Spain","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","20.1"
"2001","Spain","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","22.0"
"2001","Spain","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.6"
"2001","Spain","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","42.4"
"2001","Spain","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","20.4"
"2001","Spain","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","22.1"
"2001","France","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","39.1"
"2001","France","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","60.9"
"2001","France","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.2"
"2001","France","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","20.7"
"2001","France","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","37.3"
"2001","France","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","62.7"
"2001","France","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.9"
"2001","France","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","19.8"
"2001","France","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","40.8"
"2001","France","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","59.2"
"2001","France","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.6"
"2001","France","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","21.6"
"2001","Croatia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2001","Croatia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"2001","Croatia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"2001","Croatia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"2001","Croatia","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2001","Croatia","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"2001","Croatia","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"2001","Croatia","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"2001","Croatia","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2001","Croatia","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"2001","Croatia","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"2001","Croatia","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"2001","Italy","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.1"
"2001","Italy","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","42.9"
"2001","Italy","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","34.7"
"2001","Italy","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","8.3"
"2001","Italy","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.1"
"2001","Italy","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","42.9"
"2001","Italy","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","34.5"
"2001","Italy","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","8.4"
"2001","Italy","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.0"
"2001","Italy","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","43.0"
"2001","Italy","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","34.8"
"2001","Italy","Females","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","8.2"
"2001","Cyprus","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","39.6"
"2001","Cyprus","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","60.4"
"2001","Cyprus","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","36.8"
"2001","Cyprus","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","23.6"
"2001","Cyprus","Males","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","38.4"
"2001","Cyprus","Males","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","61.6"
"2001","Cyprus","Males","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","36.4"
"2001","Cyprus","Males","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","25.1"
"2001","Cyprus","Females","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","40.7"
"2001","Cyprus","Females","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","59.3"
"2001","Cyprus","Females","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","37.1"
