"TIME","GEO","UNIT","NA_ITEM","Value"
"1990","Poland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Portugal","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Portugal","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Romania","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Romania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Slovenia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Slovenia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Slovakia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Slovakia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Finland","Current prices, euro per capita","Gross domestic product at market prices","22,340"
"1990","Finland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","71.8"
"1990","Sweden","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Sweden","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Iceland","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Iceland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Liechtenstein","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Liechtenstein","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Norway","Current prices, euro per capita","Gross domestic product at market prices","22,240"
"1990","Norway","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","68.7"
"1990","Switzerland","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Switzerland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","United Kingdom","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","United Kingdom","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Montenegro","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Montenegro","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","North Macedonia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","North Macedonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Albania","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Albania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Serbia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Serbia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Turkey","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Turkey","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","European Union - 27 countries (from 2020)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","European Union - 27 countries (from 2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","European Union - 28 countries (2013-2020)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","European Union - 28 countries (2013-2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","European Union - 15 countries (1995-2004)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Euro area - 19 countries  (from 2015)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Euro area - 19 countries  (from 2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Euro area - 12 countries (2001-2006)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Euro area - 12 countries (2001-2006)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Belgium","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Belgium","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Bulgaria","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Bulgaria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Czechia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Czechia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Denmark","Current prices, euro per capita","Gross domestic product at market prices","21,850"
"1991","Denmark","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","77.7"
"1991","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Gross domestic product at market prices","18,910"
"1991","Germany (until 1990 former territory of the FRG)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","80.0"
"1991","Estonia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Estonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Ireland","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Ireland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Greece","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Greece","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Spain","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Spain","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","France","Current prices, euro per capita","Gross domestic product at market prices","17,540"
"1991","France","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","80.4"
"1991","Croatia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Croatia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Italy","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Italy","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Cyprus","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Cyprus","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1991","Latvia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1991","Latvia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
